,data size,granules number,relation type,ksi,accuracy,recall,precision
872,30000,50,t,0.9,0.9799,0.6598410376770185,0.6666550917887816
873,30000,50,t,0.95,0.9799,0.6598410376770185,0.6666550917887816
874,30000,50,e,0.05,0.9799,0.6598410376770185,0.6666550917887816
875,30000,50,e,0.1,0.9799,0.6598410376770185,0.6666550917887816
876,30000,50,e,0.15,0.9799,0.6598410376770185,0.6666550917887816
877,30000,50,e,0.2,0.9799,0.6598410376770185,0.6666550917887816
878,30000,50,e,0.25,0.9799,0.6598410376770185,0.6666550917887816
879,30000,50,e,0.3,0.9799,0.6598410376770185,0.6666550917887816
880,30000,50,e,0.35,0.9799,0.6598410376770185,0.6666550917887816
881,30000,50,e,0.4,0.9799,0.6598410376770185,0.6666550917887816
882,30000,50,e,0.45,0.9799,0.6598410376770185,0.6666550917887816
883,30000,50,e,0.5,0.9799,0.6598410376770185,0.6666550917887816
884,30000,50,e,0.55,0.9799,0.6598410376770185,0.6666550917887816
885,30000,50,e,0.6,0.9799,0.6598410376770185,0.6666550917887816
886,30000,50,e,0.65,0.9799,0.6598410376770185,0.6666550917887816
887,30000,50,e,0.7,0.9799,0.6598410376770185,0.6666550917887816
888,30000,50,e,0.75,0.9799,0.6598410376770185,0.6666550917887816
889,30000,50,e,0.8,0.9799,0.6598410376770185,0.6666550917887816
890,30000,50,e,0.85,0.9799,0.6598410376770185,0.6666550917887816
891,30000,50,e,0.9,0.9799,0.6598410376770185,0.6666550917887816
892,30000,50,e,0.95,0.9799,0.6598410376770185,0.6666550917887816
893,30000,50,g,0.05,0.9799,0.6598410376770185,0.6666550917887816
894,30000,50,g,0.1,0.9799,0.6598410376770185,0.6666550917887816
895,30000,50,g,0.15,0.9799,0.6598410376770185,0.6666550917887816
896,30000,50,g,0.2,0.9799,0.6598410376770185,0.6666550917887816
897,30000,50,g,0.25,0.9799,0.6598410376770185,0.6666550917887816
898,30000,50,g,0.3,0.9799,0.6598410376770185,0.6666550917887816
899,30000,50,g,0.35,0.9799,0.6598410376770185,0.6666550917887816
900,30000,50,g,0.4,0.9799,0.6598410376770185,0.6666550917887816
901,30000,50,g,0.45,0.9799,0.6598410376770185,0.6666550917887816
902,30000,50,g,0.5,0.9799,0.6598410376770185,0.6666550917887816
903,30000,50,g,0.55,0.9799,0.6598410376770185,0.6666550917887816
904,30000,50,g,0.6,0.9799,0.6598410376770185,0.6666550917887816
905,30000,50,g,0.65,0.9799,0.6598410376770185,0.6666550917887816
906,30000,50,g,0.7,0.9799,0.6598410376770185,0.6666550917887816
907,30000,50,g,0.75,0.9799,0.6598410376770185,0.6666550917887816
908,30000,50,g,0.8,0.9799,0.6598410376770185,0.6666550917887816
909,30000,50,g,0.85,0.9799,0.6598410376770185,0.6666550917887816
910,30000,50,g,0.9,0.9799,0.6598410376770185,0.6666550917887816
911,30000,50,g,0.95,0.9799,0.6598410376770185,0.6666550917887816
912,30000,100,t,0.05,0.9799,0.6598410376770185,0.6666550917887816
913,30000,100,t,0.1,0.9799,0.6598410376770185,0.6666550917887816
914,30000,100,t,0.15,0.9799,0.6598410376770185,0.6666550917887816
915,30000,100,t,0.2,0.9799,0.6598410376770185,0.6666550917887816
916,30000,100,t,0.25,0.9799,0.6598410376770185,0.6666550917887816
917,30000,100,t,0.3,0.9799,0.6598410376770185,0.6666550917887816
918,30000,100,t,0.35,0.9799,0.6598410376770185,0.6666550917887816
919,30000,100,t,0.4,0.9799,0.6598410376770185,0.6666550917887816
920,30000,100,t,0.45,0.9799,0.6598410376770185,0.6666550917887816
921,30000,100,t,0.5,0.9799,0.6598410376770185,0.6666550917887816
922,30000,100,t,0.55,0.9799,0.6598410376770185,0.6666550917887816
923,30000,100,t,0.6,0.9799,0.6598410376770185,0.6666550917887816
924,30000,100,t,0.65,0.9799,0.6598410376770185,0.6666550917887816
925,30000,100,t,0.7,0.9799,0.6598410376770185,0.6666550917887816
926,30000,100,t,0.75,0.9799,0.6598410376770185,0.6666550917887816
927,30000,100,t,0.8,0.9799,0.6598410376770185,0.6666550917887816
928,30000,100,t,0.85,0.9799,0.6598410376770185,0.6666550917887816
929,30000,100,t,0.9,0.9799,0.6598410376770185,0.6666550917887816
930,30000,100,t,0.95,0.9799,0.6598410376770185,0.6666550917887816
931,30000,100,e,0.05,0.9799,0.6598410376770185,0.6666550917887816
932,30000,100,e,0.1,0.9799,0.6598410376770185,0.6666550917887816
933,30000,100,e,0.15,0.9799,0.6598410376770185,0.6666550917887816
934,30000,100,e,0.2,0.9799,0.6598410376770185,0.6666550917887816
935,30000,100,e,0.25,0.9799,0.6598410376770185,0.6666550917887816
936,30000,100,e,0.3,0.9799,0.6598410376770185,0.6666550917887816
937,30000,100,e,0.35,0.9799,0.6598410376770185,0.6666550917887816
938,30000,100,e,0.4,0.9799,0.6598410376770185,0.6666550917887816
939,30000,100,e,0.45,0.9799,0.6598410376770185,0.6666550917887816
940,30000,100,e,0.5,0.9799,0.6598410376770185,0.6666550917887816
941,30000,100,e,0.55,0.9799,0.6598410376770185,0.6666550917887816
942,30000,100,e,0.6,0.9799,0.6598410376770185,0.6666550917887816
943,30000,100,e,0.65,0.9799,0.6598410376770185,0.6666550917887816
944,30000,100,e,0.7,0.9799,0.6598410376770185,0.6666550917887816
945,30000,100,e,0.75,0.9799,0.6598410376770185,0.6666550917887816
946,30000,100,e,0.8,0.9799,0.6598410376770185,0.6666550917887816
947,30000,100,e,0.85,0.9799,0.6598410376770185,0.6666550917887816
948,30000,100,e,0.9,0.9799,0.6598410376770185,0.6666550917887816
949,30000,100,e,0.95,0.9799,0.6598410376770185,0.6666550917887816
950,30000,100,g,0.05,0.9799,0.6598410376770185,0.6666550917887816
951,30000,100,g,0.1,0.9799,0.6598410376770185,0.6666550917887816
952,30000,100,g,0.15,0.9799,0.6598410376770185,0.6666550917887816
953,30000,100,g,0.2,0.9799,0.6598410376770185,0.6666550917887816
954,30000,100,g,0.25,0.9799,0.6598410376770185,0.6666550917887816
955,30000,100,g,0.3,0.9799,0.6598410376770185,0.6666550917887816
956,30000,100,g,0.35,0.9799,0.6598410376770185,0.6666550917887816
957,30000,100,g,0.4,0.9799,0.6598410376770185,0.6666550917887816
958,30000,100,g,0.45,0.9799,0.6598410376770185,0.6666550917887816
959,30000,100,g,0.5,0.9799,0.6598410376770185,0.6666550917887816
960,30000,100,g,0.55,0.9799,0.6598410376770185,0.6666550917887816
961,30000,100,g,0.6,0.9799,0.6598410376770185,0.6666550917887816
962,30000,100,g,0.65,0.9799,0.6598410376770185,0.6666550917887816
963,30000,100,g,0.7,0.9799,0.6598410376770185,0.6666550917887816
964,30000,100,g,0.75,0.9799,0.6598410376770185,0.6666550917887816
965,30000,100,g,0.8,0.9799,0.6598410376770185,0.6666550917887816
966,30000,100,g,0.85,0.9799,0.6598410376770185,0.6666550917887816
967,30000,100,g,0.9,0.9799,0.6598410376770185,0.6666550917887816
968,30000,100,g,0.95,0.9799,0.6598410376770185,0.6666550917887816
969,30000,200,t,0.05,0.9799666666666667,0.6598637141852898,0.6666550925925926
970,30000,200,t,0.1,0.9799666666666667,0.6598637141852898,0.6666550925925926
971,30000,200,t,0.15,0.9799666666666667,0.6598637141852898,0.6666550925925926
972,30000,200,t,0.2,0.9799666666666667,0.6598637141852898,0.6666550925925926
973,30000,200,t,0.25,0.9799666666666667,0.6598637141852898,0.6666550925925926
974,30000,200,t,0.3,0.9799666666666667,0.6598637141852898,0.6666550925925926
975,30000,200,t,0.35,0.9799666666666667,0.6598637141852898,0.6666550925925926
976,30000,200,t,0.4,0.9799666666666667,0.6598637141852898,0.6666550925925926
977,30000,200,t,0.45,0.9799666666666667,0.6598637141852898,0.6666550925925926
978,30000,200,t,0.5,0.9799666666666667,0.6598637141852898,0.6666550925925926
979,30000,200,t,0.55,0.9799666666666667,0.6598637141852898,0.6666550925925926
980,30000,200,t,0.6,0.9799666666666667,0.6598637141852898,0.6666550925925926
981,30000,200,t,0.65,0.9799666666666667,0.6598637141852898,0.6666550925925926
982,30000,200,t,0.7,0.9799666666666667,0.6598637141852898,0.6666550925925926
983,30000,200,t,0.75,0.9799666666666667,0.6598637141852898,0.6666550925925926
984,30000,200,t,0.8,0.9799666666666667,0.6598637141852898,0.6666550925925926
985,30000,200,t,0.85,0.9799666666666667,0.6598637141852898,0.6666550925925926
986,30000,200,t,0.9,0.9799666666666667,0.6598637141852898,0.6666550925925926
987,30000,200,t,0.95,0.9799666666666667,0.6598637141852898,0.6666550925925926
988,30000,200,e,0.05,0.9799666666666667,0.6598637141852898,0.6666550925925926
989,30000,200,e,0.1,0.9799666666666667,0.6598637141852898,0.6666550925925926
990,30000,200,e,0.15,0.9799666666666667,0.6598637141852898,0.6666550925925926
991,30000,200,e,0.2,0.9799666666666667,0.6598637141852898,0.6666550925925926
992,30000,200,e,0.25,0.9799666666666667,0.6598637141852898,0.6666550925925926
993,30000,200,e,0.3,0.9799666666666667,0.6598637141852898,0.6666550925925926
994,30000,200,e,0.35,0.9799666666666667,0.6598637141852898,0.6666550925925926
995,30000,200,e,0.4,0.9799666666666667,0.6598637141852898,0.6666550925925926
996,30000,200,e,0.45,0.9799666666666667,0.6598637141852898,0.6666550925925926
997,30000,200,e,0.5,0.9799666666666667,0.6598637141852898,0.6666550925925926
998,30000,200,e,0.55,0.9799666666666667,0.6598637141852898,0.6666550925925926
999,30000,200,e,0.6,0.9799666666666667,0.6598637141852898,0.6666550925925926
1000,30000,200,e,0.65,0.9799666666666667,0.6598637141852898,0.6666550925925926
1001,30000,200,e,0.7,0.9799666666666667,0.6598637141852898,0.6666550925925926
1002,30000,200,e,0.75,0.9799666666666667,0.6598637141852898,0.6666550925925926
1003,30000,200,e,0.8,0.9799666666666667,0.6598637141852898,0.6666550925925926
1004,30000,200,e,0.85,0.9799666666666667,0.6598637141852898,0.6666550925925926
1005,30000,200,e,0.9,0.9799666666666667,0.6598637141852898,0.6666550925925926
1006,30000,200,e,0.95,0.9799666666666667,0.6598637141852898,0.6666550925925926
1007,30000,200,g,0.05,0.9799666666666667,0.6598637141852898,0.6666550925925926
1008,30000,200,g,0.1,0.9799666666666667,0.6598637141852898,0.6666550925925926
1009,30000,200,g,0.15,0.9799666666666667,0.6598637141852898,0.6666550925925926
1010,30000,200,g,0.2,0.9799666666666667,0.6598637141852898,0.6666550925925926
1011,30000,200,g,0.25,0.9799666666666667,0.6598637141852898,0.6666550925925926
1012,30000,200,g,0.3,0.9799666666666667,0.6598637141852898,0.6666550925925926
1013,30000,200,g,0.35,0.9799666666666667,0.6598637141852898,0.6666550925925926
1014,30000,200,g,0.4,0.9799666666666667,0.6598637141852898,0.6666550925925926
1015,30000,200,g,0.45,0.9799666666666667,0.6598637141852898,0.6666550925925926
1016,30000,200,g,0.5,0.9799666666666667,0.6598637141852898,0.6666550925925926
1017,30000,200,g,0.55,0.9799666666666667,0.6598637141852898,0.6666550925925926
1018,30000,200,g,0.6,0.9799666666666667,0.6598637141852898,0.6666550925925926
1019,30000,200,g,0.65,0.9799666666666667,0.6598637141852898,0.6666550925925926
1020,30000,200,g,0.7,0.9799666666666667,0.6598637141852898,0.6666550925925926
1021,30000,200,g,0.75,0.9799666666666667,0.6598637141852898,0.6666550925925926
1022,30000,200,g,0.8,0.9799666666666667,0.6598637141852898,0.6666550925925926
1023,30000,200,g,0.85,0.9799666666666667,0.6598637141852898,0.6666550925925926
1024,30000,200,g,0.9,0.9799666666666667,0.6598637141852898,0.6666550925925926
1025,30000,200,g,0.95,0.9799666666666667,0.6598637141852898,0.6666550925925926
1026,40000,50,t,0.05,0.979925,0.6598550946476861,0.6666493051034316
1027,40000,50,t,0.1,0.979925,0.6598550946476861,0.6666493051034316
1028,40000,50,t,0.15,0.979925,0.6598550946476861,0.6666493051034316
1029,40000,50,t,0.2,0.979925,0.6598550946476861,0.6666493051034316
1030,40000,50,t,0.25,0.979925,0.6598550946476861,0.6666493051034316
1031,40000,50,t,0.3,0.979925,0.6598550946476861,0.6666493051034316
1032,40000,50,t,0.35,0.979925,0.6598550946476861,0.6666493051034316
1033,40000,50,t,0.4,0.979925,0.6598550946476861,0.6666493051034316
1034,40000,50,t,0.45,0.979925,0.6598550946476861,0.6666493051034316
1035,40000,50,t,0.5,0.979925,0.6598550946476861,0.6666493051034316
1036,40000,50,t,0.55,0.979925,0.6598550946476861,0.6666493051034316
1037,40000,50,t,0.6,0.979925,0.6598550946476861,0.6666493051034316
1038,40000,50,t,0.65,0.979925,0.6598550946476861,0.6666493051034316
1039,40000,50,t,0.7,0.979925,0.6598550946476861,0.6666493051034316
1040,40000,50,t,0.75,0.979925,0.6598550946476861,0.6666493051034316
1041,40000,50,t,0.8,0.979925,0.6598550946476861,0.6666493051034316
1042,40000,50,t,0.85,0.979925,0.6598550946476861,0.6666493051034316
1043,40000,50,t,0.9,0.979925,0.6598550946476861,0.6666493051034316
1044,40000,50,t,0.95,0.979925,0.6598550946476861,0.6666493051034316
1045,40000,50,e,0.05,0.979925,0.6598550946476861,0.6666493051034316
1046,40000,50,e,0.1,0.979925,0.6598550946476861,0.6666493051034316
1047,40000,50,e,0.15,0.979925,0.6598550946476861,0.6666493051034316
1048,40000,50,e,0.2,0.979925,0.6598550946476861,0.6666493051034316
1049,40000,50,e,0.25,0.979925,0.6598550946476861,0.6666493051034316
1050,40000,50,e,0.3,0.979925,0.6598550946476861,0.6666493051034316
1051,40000,50,e,0.35,0.979925,0.6598550946476861,0.6666493051034316
1052,40000,50,e,0.4,0.979925,0.6598550946476861,0.6666493051034316
1053,40000,50,e,0.45,0.979925,0.6598550946476861,0.6666493051034316
1054,40000,50,e,0.5,0.979925,0.6598550946476861,0.6666493051034316
1055,40000,50,e,0.55,0.979925,0.6598550946476861,0.6666493051034316
1056,40000,50,e,0.6,0.979925,0.6598550946476861,0.6666493051034316
1057,40000,50,e,0.65,0.979925,0.6598550946476861,0.6666493051034316
1058,40000,50,e,0.7,0.979925,0.6598550946476861,0.6666493051034316
1059,40000,50,e,0.75,0.979925,0.6598550946476861,0.6666493051034316
1060,40000,50,e,0.8,0.979925,0.6598550946476861,0.6666493051034316
1061,40000,50,e,0.85,0.979925,0.6598550946476861,0.6666493051034316
1062,40000,50,e,0.9,0.968175,0.6558582920897325,0.6666490899663406
1063,40000,50,e,0.95,0.979925,0.6598550946476861,0.6666493051034316
1064,40000,50,g,0.05,0.979925,0.6598550946476861,0.6666493051034316
1065,40000,50,g,0.1,0.979925,0.6598550946476861,0.6666493051034316
1066,40000,50,g,0.15,0.979925,0.6598550946476861,0.6666493051034316
1067,40000,50,g,0.2,0.979925,0.6598550946476861,0.6666493051034316
1068,40000,50,g,0.25,0.979925,0.6598550946476861,0.6666493051034316
1069,40000,50,g,0.3,0.979925,0.6598550946476861,0.6666493051034316
1070,40000,50,g,0.35,0.979925,0.6598550946476861,0.6666493051034316
1071,40000,50,g,0.4,0.979925,0.6598550946476861,0.6666493051034316
1072,40000,50,g,0.45,0.979925,0.6598550946476861,0.6666493051034316
1073,40000,50,g,0.5,0.979925,0.6598550946476861,0.6666493051034316
1074,40000,50,g,0.55,0.979925,0.6598550946476861,0.6666493051034316
1075,40000,50,g,0.6,0.979925,0.6598550946476861,0.6666493051034316
1076,40000,50,g,0.65,0.979925,0.6598550946476861,0.6666493051034316
1077,40000,50,g,0.7,0.979925,0.6598550946476861,0.6666493051034316
1078,40000,50,g,0.75,0.979925,0.6598550946476861,0.6666493051034316
1079,40000,50,g,0.8,0.979925,0.6598550946476861,0.6666493051034316
1080,40000,50,g,0.85,0.979925,0.6598550946476861,0.6666493051034316
1081,40000,50,g,0.9,0.979925,0.6598550946476861,0.6666493051034316
1082,40000,50,g,0.95,0.979925,0.6598550946476861,0.6666493051034316
1083,40000,100,t,0.05,0.979925,0.6598550946476861,0.6666493051034316
1084,40000,100,t,0.1,0.979925,0.6598550946476861,0.6666493051034316
1085,40000,100,t,0.15,0.979925,0.6598550946476861,0.6666493051034316
1086,40000,100,t,0.2,0.979925,0.6598550946476861,0.6666493051034316
1087,40000,100,t,0.25,0.979925,0.6598550946476861,0.6666493051034316
1088,40000,100,t,0.3,0.979925,0.6598550946476861,0.6666493051034316
1089,40000,100,t,0.35,0.979925,0.6598550946476861,0.6666493051034316
1090,40000,100,t,0.4,0.979925,0.6598550946476861,0.6666493051034316
1091,40000,100,t,0.45,0.979925,0.6598550946476861,0.6666493051034316
1092,40000,100,t,0.5,0.979925,0.6598550946476861,0.6666493051034316
1093,40000,100,t,0.55,0.979925,0.6598550946476861,0.6666493051034316
1094,40000,100,t,0.6,0.979925,0.6598550946476861,0.6666493051034316
1095,40000,100,t,0.65,0.979925,0.6598550946476861,0.6666493051034316
1096,40000,100,t,0.7,0.979925,0.6598550946476861,0.6666493051034316
1097,40000,100,t,0.75,0.979925,0.6598550946476861,0.6666493051034316
1098,40000,100,t,0.8,0.979925,0.6598550946476861,0.6666493051034316
1099,40000,100,t,0.85,0.979925,0.6598550946476861,0.6666493051034316
1100,40000,100,t,0.9,0.979925,0.6598550946476861,0.6666493051034316
1101,40000,100,t,0.95,0.979925,0.6598550946476861,0.6666493051034316
1102,40000,100,e,0.05,0.979925,0.6598550946476861,0.6666493051034316
1103,40000,100,e,0.1,0.979925,0.6598550946476861,0.6666493051034316
1104,40000,100,e,0.15,0.979925,0.6598550946476861,0.6666493051034316
1105,40000,100,e,0.2,0.979925,0.6598550946476861,0.6666493051034316
1106,40000,100,e,0.25,0.979925,0.6598550946476861,0.6666493051034316
1107,40000,100,e,0.3,0.979925,0.6598550946476861,0.6666493051034316
1108,40000,100,e,0.35,0.979925,0.6598550946476861,0.6666493051034316
1109,40000,100,e,0.4,0.979925,0.6598550946476861,0.6666493051034316
1110,40000,100,e,0.45,0.979925,0.6598550946476861,0.6666493051034316
1111,40000,100,e,0.5,0.979925,0.6598550946476861,0.6666493051034316
1112,40000,100,e,0.55,0.979925,0.6598550946476861,0.6666493051034316
1113,40000,100,e,0.6,0.979925,0.6598550946476861,0.6666493051034316
1114,40000,100,e,0.65,0.979925,0.6598550946476861,0.6666493051034316
1115,40000,100,e,0.7,0.979925,0.6598550946476861,0.6666493051034316
1116,40000,100,e,0.75,0.979925,0.6598550946476861,0.6666493051034316
1117,40000,100,e,0.8,0.979925,0.6598550946476861,0.6666493051034316
1118,40000,100,e,0.85,0.979925,0.6598550946476861,0.6666493051034316
1119,40000,100,e,0.9,0.979925,0.6598550946476861,0.6666493051034316
1120,40000,100,e,0.95,0.979925,0.6598550946476861,0.6666493051034316
1121,40000,100,g,0.05,0.979925,0.6598550946476861,0.6666493051034316
1122,40000,100,g,0.1,0.979925,0.6598550946476861,0.6666493051034316
1123,40000,100,g,0.15,0.979925,0.6598550946476861,0.6666493051034316
1124,40000,100,g,0.2,0.979925,0.6598550946476861,0.6666493051034316
1125,40000,100,g,0.25,0.979925,0.6598550946476861,0.6666493051034316
1126,40000,100,g,0.3,0.979925,0.6598550946476861,0.6666493051034316
1127,40000,100,g,0.35,0.979925,0.6598550946476861,0.6666493051034316
1128,40000,100,g,0.4,0.979925,0.6598550946476861,0.6666493051034316
1129,40000,100,g,0.45,0.979925,0.6598550946476861,0.6666493051034316
1130,40000,100,g,0.5,0.979925,0.6598550946476861,0.6666493051034316
1131,40000,100,g,0.55,0.979925,0.6598550946476861,0.6666493051034316
1132,40000,100,g,0.6,0.979925,0.6598550946476861,0.6666493051034316
1133,40000,100,g,0.65,0.979925,0.6598550946476861,0.6666493051034316
1134,40000,100,g,0.7,0.979925,0.6598550946476861,0.6666493051034316
1135,40000,100,g,0.75,0.979925,0.6598550946476861,0.6666493051034316
1136,40000,100,g,0.8,0.979925,0.6598550946476861,0.6666493051034316
1137,40000,100,g,0.85,0.979925,0.6598550946476861,0.6666493051034316
1138,40000,100,g,0.9,0.979925,0.6598550946476861,0.6666493051034316
1139,40000,100,g,0.95,0.979925,0.6598550946476861,0.6666493051034316
1140,40000,200,t,0.05,0.97995,0.6598635984829158,0.6666493055555556
1141,40000,200,t,0.1,0.97995,0.6598635984829158,0.6666493055555556
1142,40000,200,t,0.15,0.97995,0.6598635984829158,0.6666493055555556
1143,40000,200,t,0.2,0.97995,0.6598635984829158,0.6666493055555556
1144,40000,200,t,0.25,0.97995,0.6598635984829158,0.6666493055555556
1145,40000,200,t,0.3,0.97995,0.6598635984829158,0.6666493055555556
1146,40000,200,t,0.35,0.97995,0.6598635984829158,0.6666493055555556
1147,40000,200,t,0.4,0.97995,0.6598635984829158,0.6666493055555556
1148,40000,200,t,0.45,0.97995,0.6598635984829158,0.6666493055555556
1149,40000,200,t,0.5,0.97995,0.6598635984829158,0.6666493055555556
1150,40000,200,t,0.55,0.97995,0.6598635984829158,0.6666493055555556
1151,40000,200,t,0.6,0.97995,0.6598635984829158,0.6666493055555556
1152,40000,200,t,0.65,0.97995,0.6598635984829158,0.6666493055555556
1153,40000,200,t,0.7,0.97995,0.6598635984829158,0.6666493055555556
1154,40000,200,t,0.75,0.97995,0.6598635984829158,0.6666493055555556
1155,40000,200,t,0.8,0.97995,0.6598635984829158,0.6666493055555556
1156,40000,200,t,0.85,0.97995,0.6598635984829158,0.6666493055555556
1157,40000,200,t,0.9,0.97995,0.6598635984829158,0.6666493055555556
1158,40000,200,t,0.95,0.97995,0.6598635984829158,0.6666493055555556
1159,40000,200,e,0.05,0.97995,0.6598635984829158,0.6666493055555556
1160,40000,200,e,0.1,0.97995,0.6598635984829158,0.6666493055555556
1161,40000,200,e,0.15,0.97995,0.6598635984829158,0.6666493055555556
1162,40000,200,e,0.2,0.97995,0.6598635984829158,0.6666493055555556
1163,40000,200,e,0.25,0.97995,0.6598635984829158,0.6666493055555556
1164,40000,200,e,0.3,0.97995,0.6598635984829158,0.6666493055555556
1165,40000,200,e,0.35,0.97995,0.6598635984829158,0.6666493055555556
1166,40000,200,e,0.4,0.97995,0.6598635984829158,0.6666493055555556
1167,40000,200,e,0.45,0.97995,0.6598635984829158,0.6666493055555556
1168,40000,200,e,0.5,0.97995,0.6598635984829158,0.6666493055555556
1169,40000,200,e,0.55,0.97995,0.6598635984829158,0.6666493055555556
1170,40000,200,e,0.6,0.97995,0.6598635984829158,0.6666493055555556
1171,40000,200,e,0.65,0.97995,0.6598635984829158,0.6666493055555556
1172,40000,200,e,0.7,0.97995,0.6598635984829158,0.6666493055555556
1173,40000,200,e,0.75,0.97995,0.6598635984829158,0.6666493055555556
1174,40000,200,e,0.8,0.97995,0.6598635984829158,0.6666493055555556
1175,40000,200,e,0.85,0.97995,0.6598635984829158,0.6666493055555556
1176,40000,200,e,0.9,0.97995,0.6598635984829158,0.6666493055555556
1177,40000,200,e,0.95,0.97995,0.6598635984829158,0.6666493055555556
1178,40000,200,g,0.05,0.97995,0.6598635984829158,0.6666493055555556
1179,40000,200,g,0.1,0.97995,0.6598635984829158,0.6666493055555556
1180,40000,200,g,0.15,0.97995,0.6598635984829158,0.6666493055555556
1181,40000,200,g,0.2,0.97995,0.6598635984829158,0.6666493055555556
1182,40000,200,g,0.25,0.97995,0.6598635984829158,0.6666493055555556
1183,40000,200,g,0.3,0.97995,0.6598635984829158,0.6666493055555556
1184,40000,200,g,0.35,0.97995,0.6598635984829158,0.6666493055555556
1185,40000,200,g,0.4,0.97995,0.6598635984829158,0.6666493055555556
1186,40000,200,g,0.45,0.97995,0.6598635984829158,0.6666493055555556
1187,40000,200,g,0.5,0.97995,0.6598635984829158,0.6666493055555556
1188,40000,200,g,0.55,0.97995,0.6598635984829158,0.6666493055555556
1189,40000,200,g,0.6,0.97995,0.6598635984829158,0.6666493055555556
1190,40000,200,g,0.65,0.97995,0.6598635984829158,0.6666493055555556
1191,40000,200,g,0.7,0.97995,0.6598635984829158,0.6666493055555556
1192,40000,200,g,0.75,0.97995,0.6598635984829158,0.6666493055555556
1193,40000,200,g,0.8,0.97995,0.6598635984829158,0.6666493055555556
1194,40000,200,g,0.85,0.97995,0.6598635984829158,0.6666493055555556
1195,40000,200,g,0.9,0.97995,0.6598635984829158,0.6666493055555556
1196,40000,200,g,0.95,0.97995,0.6598635984829158,0.6666493055555556
1197,50000,50,t,0.05,0.99992,0.9999722222222222,0.99867197875166
1198,50000,50,t,0.1,0.99992,0.9999722222222222,0.99867197875166
1199,50000,50,t,0.15,0.99992,0.9999722222222222,0.99867197875166
1200,50000,50,t,0.2,0.99992,0.9999722222222222,0.99867197875166
1201,50000,50,t,0.25,0.99992,0.9999722222222222,0.99867197875166
1202,50000,50,t,0.3,0.99992,0.9999722222222222,0.99867197875166
1203,50000,50,t,0.35,0.99992,0.9999722222222222,0.99867197875166
1204,50000,50,t,0.4,0.99992,0.9999722222222222,0.99867197875166
1205,50000,50,t,0.45,0.99992,0.9999722222222222,0.99867197875166
1206,50000,50,t,0.5,0.99992,0.9999722222222222,0.99867197875166
1207,50000,50,t,0.55,0.99992,0.9999722222222222,0.99867197875166
1208,50000,50,t,0.6,0.99992,0.9999722222222222,0.99867197875166
1209,50000,50,t,0.65,0.99992,0.9999722222222222,0.99867197875166
1210,50000,50,t,0.7,0.99992,0.9999722222222222,0.99867197875166
1211,50000,50,t,0.75,0.99992,0.9999722222222222,0.99867197875166
1212,50000,50,t,0.8,0.99992,0.9999722222222222,0.99867197875166
1213,50000,50,t,0.85,0.99992,0.9999722222222222,0.99867197875166
1214,50000,50,t,0.9,0.99992,0.9999722222222222,0.99867197875166
1215,50000,50,t,0.95,0.99992,0.9999722222222222,0.99867197875166
1216,50000,50,e,0.05,0.99992,0.9999722222222222,0.99867197875166
1217,50000,50,e,0.1,0.99992,0.9999722222222222,0.99867197875166
1218,50000,50,e,0.15,0.99992,0.9999722222222222,0.99867197875166
1219,50000,50,e,0.2,0.99992,0.9999722222222222,0.99867197875166
1220,50000,50,e,0.25,0.99992,0.9999722222222222,0.99867197875166
1221,50000,50,e,0.3,0.99992,0.9999722222222222,0.99867197875166
1222,50000,50,e,0.35,0.99992,0.9999722222222222,0.99867197875166
1223,50000,50,e,0.4,0.99992,0.9999722222222222,0.99867197875166
1224,50000,50,e,0.45,0.99992,0.9999722222222222,0.99867197875166
1225,50000,50,e,0.5,0.99992,0.9999722222222222,0.99867197875166
1226,50000,50,e,0.55,0.99992,0.9999722222222222,0.99867197875166
1227,50000,50,e,0.6,0.99992,0.9999722222222222,0.99867197875166
1228,50000,50,e,0.65,0.99992,0.9999722222222222,0.99867197875166
1229,50000,50,e,0.7,0.99992,0.9999722222222222,0.99867197875166
1230,50000,50,e,0.75,0.99992,0.9999722222222222,0.99867197875166
1231,50000,50,e,0.8,0.99992,0.9999722222222222,0.99867197875166
1232,50000,50,e,0.85,0.99992,0.9999722222222222,0.99867197875166
1233,50000,50,e,0.9,0.99992,0.9999722222222222,0.99867197875166
1234,50000,50,e,0.95,0.99992,0.9999722222222222,0.99867197875166
1235,50000,50,g,0.05,0.99992,0.9999722222222222,0.99867197875166
1236,50000,50,g,0.1,0.99992,0.9999722222222222,0.99867197875166
1237,50000,50,g,0.15,0.99992,0.9999722222222222,0.99867197875166
1238,50000,50,g,0.2,0.99992,0.9999722222222222,0.99867197875166
1239,50000,50,g,0.25,0.99992,0.9999722222222222,0.99867197875166
1240,50000,50,g,0.3,0.99992,0.9999722222222222,0.99867197875166
1241,50000,50,g,0.35,0.99992,0.9999722222222222,0.99867197875166
1242,50000,50,g,0.4,0.99992,0.9999722222222222,0.99867197875166
1243,50000,50,g,0.45,0.99992,0.9999722222222222,0.99867197875166
1244,50000,50,g,0.5,0.99992,0.9999722222222222,0.99867197875166
1245,50000,50,g,0.55,0.99992,0.9999722222222222,0.99867197875166
1246,50000,50,g,0.6,0.99992,0.9999722222222222,0.99867197875166
1247,50000,50,g,0.65,0.99992,0.9999722222222222,0.99867197875166
